video_id,thumbnail_url,labels,faces,texts,adult,medical,racy,spoof,violence
n_NtFBA_75c,https://i.ytimg.com/vi/n_NtFBA_75c/maxresdefault.jpg,"['Advertising', 'Beard', 'Electric blue', 'Event', 'Facial hair', 'Font', 'Forehead', 'Graphics', 'Happy', 'Logo', 'Moustache', 'Plant', 'Smile', 'Symbol', 'T-shirt', 'Yellow']",['happy'],"['#1', 'A', 'ADVENTURE', 'PIXAR', 'RUSH', 'RUSH #1\nĐiSNEy PIXAR\nADVENTURE\nA\n', 'ĐiSNEy']",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
Ul3J-siW1N8,https://i.ytimg.com/vi/Ul3J-siW1N8/maxresdefault.jpg,"['Baseball cap', 'Cap', 'Event', 'Font', 'Grass', 'Grass family', 'Grassland', 'Happy', 'Jungle', 'Landscape', 'Leisure', 'Natural landscape', 'People in nature', 'Photo caption', 'Plant', 'Prairie', 'Recreation', 'Soil', 'T-shirt', 'Tree', 'Wildlife', 'Woody plant']",[],"['Disneylond', 'Disneylond\nIMPRESSIONS!\n', 'IMPRESSIONS!']",UNLIKELY,UNLIKELY,POSSIBLE,VERY_LIKELY,UNLIKELY
lJOU9v2d0zw,https://i.ytimg.com/vi/lJOU9v2d0zw/maxresdefault.jpg,"['Arm', 'Audio equipment', 'Bow', 'Bow and arrow', 'Cable', 'Chest', 'Comfort', 'Ear', 'Elbow', 'Electronic device', 'Flash photography', 'Gadget', 'Gesture', 'Joint', 'Muscle', 'Nail', 'Room', 'Shoulder', 'Sign language', 'T-shirt', 'Thumb', 'Wrist']",[],[],UNLIKELY,UNLIKELY,POSSIBLE,UNLIKELY,UNLIKELY
evatU655190,https://i.ytimg.com/vi/evatU655190/maxresdefault.jpg,"['Audio equipment', 'Beard', 'Cool', 'Eyewear', 'Facial hair', 'Font', 'Forehead', 'Fun', 'Games', 'Jaw', 'Moustache', 'Mouth', 'Room', 'T-shirt']",['happy'],"['80', ':O', 'Into', 'Pooh', 'Pooh singing\nInto the Thick of it!\n80\nTikTok\n:O brianhulvoices\n', 'Thick', 'TikTok', 'brianhulvoices', 'it!', 'of', 'singing', 'the']",UNLIKELY,UNLIKELY,UNLIKELY,LIKELY,POSSIBLE
KMnze-aQyf8,https://i.ytimg.com/vi/KMnze-aQyf8/maxresdefault.jpg,"['Advertising', 'Audio equipment', 'Beard', 'Electronic device', 'Eyelash', 'Eyewear', 'Facial hair', 'Font', 'Forehead', 'Gadget', 'Human', 'Jaw', 'Microphone', 'Microphone stand', 'Moustache', 'Photo caption', 'Plumbing fixture', 'Recreation', 'Room', 'Selfie', 'T-shirt', 'Technology', 'Watch']",['suprised'],"['Changing', 'Changing Splash Mountain?\nTO SHURE\n', 'Mountain?', 'SHURE', 'Splash', 'TO']",UNLIKELY,UNLIKELY,UNLIKELY,VERY_LIKELY,UNLIKELY
q5OOzt8ztSw,https://i.ytimg.com/vi/q5OOzt8ztSw/maxresdefault.jpg,"['Beard', 'Cool', 'Entertainment', 'Event', 'Eyelash', 'Eyewear', 'Facial hair', 'Fashion design', 'Fictional character', 'Flash photography', 'Font', 'Logo', 'Mouth', 'Necklace', 'Photo caption']",['suprised'],"['DisNEy', 'Reaction', 'itla', 'itla\nDisNEy\nReaction\n']",UNLIKELY,UNLIKELY,UNLIKELY,LIKELY,UNLIKELY
1NiSsmJbJDQ,https://i.ytimg.com/vi/1NiSsmJbJDQ/maxresdefault.jpg,"['Advertising', 'Beard', 'Comfort food', 'Cuisine', 'Dish', 'Drink', 'Event', 'Facial hair', 'Fast food', 'Finger food', 'Font', 'Food', 'Ingredient', 'Junk food', 'Logo', 'Moustache', 'Orange', 'Soft drink', 'T-shirt', 'Table', 'Tableware']",['other'],"['DOUEL', 'EN', 'ISIAN', 'KI', 'OVISIANA', 'P.', 'POPEYES', 'Rice', 'Rice flele\nEN\nPOPEYES\nDOUEL\nP.\niPOe\nISIAN\nOVISIANA KI\n', 'flele', 'iPOe']",UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
7mbNEz0Da_M,https://i.ytimg.com/vi/7mbNEz0Da_M/maxresdefault.jpg,"['Beard', 'Christmas', 'Christmas decoration', 'Christmas eve', 'Christmas ornament', 'Christmas tree', 'Community', 'Conifer', 'Event', 'Evergreen', 'Facial hair', 'Font', 'Forehead', 'Fun', 'Gesture', 'Happy', 'Holiday', 'Holiday ornament', 'Human', 'Logo', 'Moustache', 'Ornament', 'People', 'Photo caption', 'Sign language', 'T-shirt', 'Thumb', 'Tree', 'Wrist']",['suprised'],"['BOLT', 'Christmas!', 'DISNED', 'DISNED Christmas!\nDisna\nBOLT\nIE\nK\nand Fom\nMovies\n', 'Disna', 'Fom', 'IE', 'K', 'Movies', 'and']",UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_LIKELY,UNLIKELY
rUMAGdBtf74,https://i.ytimg.com/vi/rUMAGdBtf74/maxresdefault.jpg,"['Art', 'Beard', 'Cartoon', 'Drawing', 'Fictional character', 'Font', 'Happy', 'Illustration', 'Poster', 'Recreation', 'T-shirt', 'Team']",['suprised'],"['2.', 'Characters', 'Characters Saying\n2.\nMemes\n', 'Memes', 'Saying']",UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_LIKELY,UNLIKELY
xexZYOleok8,https://i.ytimg.com/vi/xexZYOleok8/hqdefault.jpg,"['Beard', 'Event', 'Facial hair', 'Font', 'Fun', 'Moustache', 'Musical instrument', 'Publication', 'Sleeve', 'String instrument', 'T-shirt']",['happy'],"['Comments:', 'Drac?!', 'EA', 'How', 'Mirr', 'Mirr EA\nComments: How did some\nrando like you become the\nnew voice of Drac?!\ntok\nComments:\n', 'become', 'did', 'like', 'new', 'of', 'rando', 'some', 'the', 'tok', 'voice', 'you']",UNLIKELY,UNLIKELY,UNLIKELY,LIKELY,UNLIKELY
Ff-fs8a7KU0,https://i.ytimg.com/vi/Ff-fs8a7KU0/maxresdefault.jpg,"['Amusement park', 'Amusement ride', 'Event', 'Fun', 'Leisure', 'Mascot', 'Nonbuilding structure', 'Recreation', 'Shorts', 'T-shirt', 'Tree']",[],"['MONL', 'PICK', 'UP', 'anal', 'anal\nMONL\nPICK UP\n']",UNLIKELY,VERY_UNLIKELY,POSSIBLE,UNLIKELY,UNLIKELY
UKTtz_lwq94,https://i.ytimg.com/vi/UKTtz_lwq94/maxresdefault.jpg,"['Action film', 'Advertising', 'Beard', 'Darkness', 'Electric blue', 'Entertainment', 'Event', 'Facial hair', 'Fictional character', 'Flash photography', 'Font', 'Graphics', 'Happy', 'Illustration', 'Moustache', 'Movie', 'Performing arts', 'Photo caption', 'Poster', 'T-shirt']","['suprised', 'other', 'other']","['AND', 'DISNEY', 'DISNEY\nRAVA\nAND\nTHE LAST DRAGON\nTRAILER\nREACTION\n', 'DRAGON', 'LAST', 'RAVA', 'REACTION', 'THE', 'TRAILER']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,LIKELY,UNLIKELY
zGAxkfeNAxU,https://i.ytimg.com/vi/zGAxkfeNAxU/maxresdefault.jpg,"['Beard', 'Brand', 'Electric blue', 'Event', 'Facial hair', 'Font', 'Logo', 'Moustache', 'Sleeve', 'T-shirt']",['suprised'],"['.', '. PIΧAR\nPassion?\nObsession?\n', 'Obsession?', 'PIΧAR', 'Passion?']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_LIKELY,VERY_UNLIKELY
Ti-Oxw6sVUU,https://i.ytimg.com/vi/Ti-Oxw6sVUU/maxresdefault.jpg,"['Adaptation', 'Advertising', 'Animated cartoon', 'Animation', 'Art', 'Cartoon', 'Cloud', 'Community', 'Drawing', 'Ecoregion', 'Facial expression', 'Fictional character', 'Font', 'Friendship', 'Games', 'Graphics', 'Grass', 'Grassland', 'Handwriting', 'Happy', 'Illustration', 'Landscape', 'Logo', 'Natural environment', 'Natural landscape', 'Nature', 'Organism', 'Photo caption', 'Prairie', 'Recreation', 'Screenshot', 'Sharing', 'Sky', 'Summer', 'Video game software']",[],"['Animal', ""Animal\nCrossing\nWelcome to\nI'm a\nmeanic.\nTom Nook\nGood day, everyone! Tom here.\nCROOK!\n"", 'CROOK!', 'Crossing', 'Good', ""I'm"", 'Nook', 'Tom', 'Welcome', 'a', 'day,', 'everyone!', 'here.', 'meanic.', 'to']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY
tA8zYySS-bQ,https://i.ytimg.com/vi/tA8zYySS-bQ/maxresdefault.jpg,"['Art', 'Beard', 'Event', 'Facial expression', 'Facial hair', 'Font', 'Fun', 'Gesture', 'Graphics', 'Happy', 'Humour', 'Logo', 'Mammal', 'Microphone', 'Moustache', 'Product', 'Sleeve', 'Smile', 'T-shirt', 'White']","['other', 'happy']","['A', 'A\nGOOFY\nMOVIE\nST CH\n', 'CH', 'GOOFY', 'MOVIE', 'ST']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY
4Tr-RdYyYgI,https://i.ytimg.com/vi/4Tr-RdYyYgI/maxresdefault.jpg,"['Animated cartoon', 'Animation', 'Art', 'Beard', 'Cartoon', 'Facial hair', 'Font', 'Graphics', 'Happy', 'Smile']",['happy'],"['BREAKTAST', 'TMEAL', 'Y', 'Y BREAKTAST\nTMEAL\n']",UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY
joTi1y3ngIs,https://i.ytimg.com/vi/joTi1y3ngIs/maxresdefault.jpg,"['Advertising', 'Animated cartoon', 'Animation', 'Baseball cap', 'Beard', 'Bird', 'Cool', 'Costume', 'Event', 'Fiction', 'Fictional character', 'Font', 'Fun', 'Happy', 'Hat', 'Logo', 'Moustache', 'Poster', 'Smile', 'T-shirt']",['happy'],"['IMPRESSIONS!', 'POKCMON', 'POKCMON\nIMPRESSIONS!\n']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_LIKELY,VERY_UNLIKELY
mqlkJmFRbhM,https://i.ytimg.com/vi/mqlkJmFRbhM/maxresdefault.jpg,"['Alcohol', 'Art', 'Beard', 'Event', 'Facial hair', 'Fictional character', 'Font', 'Fun', 'Logo', 'Microphone', 'Moustache', 'Photo caption', 'Smile', 'T-shirt']",['angry'],"['IMPRESSIONS', 'POKÉMON', 'POKÉMON\nIMPRESSIONS\n']",UNLIKELY,UNLIKELY,UNLIKELY,VERY_LIKELY,UNLIKELY
8k2mfGngv_A,https://i.ytimg.com/vi/8k2mfGngv_A/maxresdefault.jpg,"['Automotive tire', 'City', 'Community', 'Costume', 'Crowd', 'Event', 'Eyewear', 'Fan', 'Fashion', 'Fictional character', 'Fun', 'Games', 'Leisure', 'Logo', 'Pedestrian', 'Product', 'Public event', 'Recreation', 'Road', 'Shorts', 'Sky', 'Street', 'T-shirt', 'Team', 'Tourism', 'Travel', 'Vacation']",['other'],"['AVEN', 'AVEN GERS\nCAMPUS\nStay\n', 'CAMPUS', 'GERS', 'Stay']",UNLIKELY,VERY_UNLIKELY,POSSIBLE,UNLIKELY,VERY_UNLIKELY
IbBRKZr8LQA,https://i.ytimg.com/vi/IbBRKZr8LQA/maxresdefault.jpg,"['Animated cartoon', 'Animation', 'Art', 'Beard', 'Clothing', 'Comedy', 'Conversation', 'Entertainment', 'Event', 'Friendship', 'Fun', 'Gesture', 'Happy', 'Interaction', 'Leisure', 'Mascot', 'Performing arts', 'Recreation', 'Shorts', 'Smile', 'T-shirt', 'Youth']",['happy'],"['15', '15\nCA\nDiaNE PIXAR\nLATIC\nBUR\nStay\n15\n', 'BUR', 'CA', 'DiaNE', 'LATIC', 'PIXAR', 'Stay']",UNLIKELY,VERY_UNLIKELY,UNLIKELY,POSSIBLE,UNLIKELY
6sgHdPl7vRA,https://i.ytimg.com/vi/6sgHdPl7vRA/maxresdefault.jpg,"['Close-up', 'Darkness', 'Fur', 'Mammal', 'Metal', 'Organism', 'Primate', 'Snout', 'Terrestrial animal', 'Vertebrate', 'Wildlife', 'Wrinkle']",[],"['Book', 'DiSNEy', 'JUNGLE', 'THE', 'THE\nDiSNEy\nJUNGLE Book\n']",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,POSSIBLE,UNLIKELY
_7zpfBzWiTs,https://i.ytimg.com/vi/_7zpfBzWiTs/maxresdefault.jpg,"['Amphibian', 'Animation', 'Art', 'Baseball cap', 'Beard', 'Camera', 'Cap', 'Dinosaur', 'Extinction', 'Fictional character', 'Font', 'Gesture', 'Hat', 'Iguania', 'Illustration', 'Jaw', 'Reptile', 'Scaled reptile', 'T-shirt', 'Terrestrial animal', 'Tyrannosaurus', 'Wildlife']",[],"['#2', 'AFTERMA', 'IH', 'JURASSIC', 'JURASSIC WORLD\nAFTERMA IH\n#2\n', 'WORLD']",VERY_UNLIKELY,VERY_UNLIKELY,POSSIBLE,UNLIKELY,UNLIKELY
BnR3JO6k4EI,https://i.ytimg.com/vi/BnR3JO6k4EI/maxresdefault.jpg,"['Font', 'Fur', 'Gesture', 'Happy', 'Magenta', 'Plush', 'Room', 'Screenshot', 'Stuffed toy', 'Teddy bear', 'Toy']",[],"['2@', 'JAW', 'Tag', 'Tag your friend and say\nnothing\nJAW\nTikTok\n2@ brianhullvoices\n', 'TikTok', 'and', 'brianhullvoices', 'friend', 'nothing', 'say', 'your']",VERY_UNLIKELY,UNLIKELY,UNLIKELY,LIKELY,UNLIKELY
4qe16FHyM3k,https://i.ytimg.com/vi/4qe16FHyM3k/hqdefault.jpg,"['Beard', 'Cool', 'Drink', 'Eyewear', 'Facial hair', 'Finger', 'Font', 'Fun', 'Gesture', 'Hand', 'Moustache', 'Mouth', 'Muscle', 'Picture frame', 'Smile', 'T-shirt', 'Tableware', 'Thumb', 'Wrist']",['suprised'],"['LIVE', 'LIVE\n']",UNLIKELY,VERY_UNLIKELY,UNLIKELY,LIKELY,UNLIKELY
vCgxzK8z86g,https://i.ytimg.com/vi/vCgxzK8z86g/hqdefault.jpg,"['Beard', 'Chair', 'Chin', 'Ear', 'Eyewear', 'Facial hair', 'Font', 'Forehead', 'Fun', 'Gesture', 'Happy', 'Jaw', 'Moustache', 'Mouth', 'Room', 'Smile', 'T-shirt']",['happy'],"['000,-', '000.8', '000.8\n002s\n000,-\n002,\n000,-\n002\n', '002', '002,', '002s']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY
GiEZWL90ouo,https://i.ytimg.com/vi/GiEZWL90ouo/maxresdefault.jpg,"['Advertising', 'Beard', 'Cool', 'Electric blue', 'Event', 'Facial expression', 'Facial hair', 'Finger', 'Font', 'Forehead', 'Fun', 'Gesture', 'Happy', 'Logo', 'Moustache', 'Photo caption', 'Photograph', 'Product', 'Recreation', 'Selfie', 'Smile', 'T-shirt', 'Thumb', 'World', 'Yellow']",['suprised'],"['2020', '2020 Resolutions.NKING\nWarDlaney\nTHE\nEntardy in IMAX Thet nd L m Che Decem\nBIG Changes!\n', 'BIG', 'Changes!', 'Che', 'Decem', 'Entardy', 'IMAX', 'L', 'Resolutions.NKING', 'THE', 'Thet', 'WarDlaney', 'in', 'm', 'nd']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_LIKELY,VERY_UNLIKELY
33WTQ1oygUM,https://i.ytimg.com/vi/33WTQ1oygUM/maxresdefault.jpg,"['Action film', 'Action-adventure game', 'Beard', 'Cg artwork', 'Event', 'Fictional character', 'Flash photography', 'Font', 'Games', 'Gesture', 'Happy', 'Movie', 'Mythology', 'Photo caption', 'Poster', 'Smile', 'T-shirt', 'Video game software', 'World']",['suprised'],"['GODZILLAVS', 'GODZILLAVS KONG\nStay\nTRAILER REACTION O\n', 'KONG', 'O', 'REACTION', 'Stay', 'TRAILER']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_LIKELY,UNLIKELY
mELVHWf-zmQ,https://i.ytimg.com/vi/mELVHWf-zmQ/maxresdefault.jpg,"['Advertising', 'Art', 'Beard', 'Cool', 'Entertainment', 'Event', 'Eyewear', 'Facial hair', 'Feather', 'Fiction', 'Fictional character', 'Font', 'Fun', 'Games', 'Happy', 'Head', 'Human', 'Logo', 'Mammal', 'Moustache', 'Movie', 'Photo caption', 'Poster']","['suprised', 'happy']","['AND', 'DISNEY', 'DISNEY\nRAVA\nAND\nTHE LAST DRAGON\nTRAILER REACTION\n', 'DRAGON', 'LAST', 'RAVA', 'REACTION', 'THE', 'TRAILER']",UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_LIKELY,UNLIKELY
R9iefnpFl5Y,https://i.ytimg.com/vi/R9iefnpFl5Y/maxresdefault.jpg,"['Advertising', 'Art', 'Candle', 'Cg artwork', 'Darkness', 'Event', 'Flash photography', 'Font', 'Happy', 'Photo caption', 'Poster']","['suprised', 'suprised']","['Aorall', 'FAIRY', 'FAIRY\nTALE\nAorall\nFIRST\nTRAILER\n', 'FIRST', 'TALE', 'TRAILER']",UNLIKELY,VERY_UNLIKELY,UNLIKELY,LIKELY,UNLIKELY
tfy_WcgCRo4,https://i.ytimg.com/vi/tfy_WcgCRo4/maxresdefault.jpg,"['Advertising', 'Animated cartoon', 'Animation', 'Art', 'Beard', 'Event', 'Fictional character', 'Font', 'Fun', 'Gesture', 'Graphic design', 'Graphics', 'Happy', 'Humour', 'Illustration', 'Indian elephant', 'Leisure', 'Logo', 'Mammal', 'People', 'Poster', 'Smile', 'T-shirt', 'Terrestrial animal', 'Vertebrate']",['suprised'],"['Bflan', 'Bflan\nHll\n', 'Hll']",UNLIKELY,VERY_UNLIKELY,LIKELY,POSSIBLE,VERY_UNLIKELY
fR9bZo_0TUs,https://i.ytimg.com/vi/fR9bZo_0TUs/maxresdefault.jpg,"['Belt', 'Championship', 'Competition event', 'Event', 'Gesture', 'Job', 'Logo', 'Recreation', 'Smile', 'Sports uniform', 'T-shirt', 'Uniform', 'Watch', 'space shuttle']",['happy'],"['#4', '%23', 'AFTERMATH', 'JURASSIC', 'JURASSIC WORLD\nAFTERMATH\n%23\n#4\n', 'WORLD']",UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
hTRuydwf57k,https://i.ytimg.com/vi/hTRuydwf57k/maxresdefault.jpg,"['Advertising', 'Artist', 'Baseball cap', 'Cap', 'Fictional character', 'Font', 'Glove', 'Graphics', 'Illustration', 'Jaw', 'Logo', 'Symbol', 'T-shirt']",[],"['233', '233\nJURASSIC WORLD\nAFTERM AIH\n', 'AFTERM', 'AIH', 'JURASSIC', 'WORLD']",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
CY-nKtHRwjA,https://i.ytimg.com/vi/CY-nKtHRwjA/maxresdefault.jpg,"['Alcohol', 'Audio equipment', 'Beard', 'Chest', 'Drink', 'Elbow', 'Event', 'Facial hair', 'Forehead', 'Fun', 'Gesture', 'Jaw', 'Jewellery', 'Moustache', 'Nail', 'Room', 'T-shirt', 'Tableware', 'Thumb', 'Wrist']",['happy'],"['20igUTa', '2@', '32UOM', 'JAW', 'JAW\n20igUTa\n32UOM YSNM\nND\nTikTok\n2@ brianhullsvoice\n', 'ND', 'TikTok', 'YSNM', 'brianhullsvoice']",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,POSSIBLE,UNLIKELY
Rx9YH9gUV50,https://i.ytimg.com/vi/Rx9YH9gUV50/maxresdefault.jpg,"['Adaptation', 'Advertising', 'Animated cartoon', 'Animation', 'Beard', 'Facial expression', 'Fiction', 'Fictional character', 'Flash photography', 'Font', 'Fun', 'Games', 'Gesture', 'Happy', 'Human', 'Landscape', 'Movie', 'Natural environment', 'Photo caption', 'Poster', 'Recreation', 'Summer', 'T-shirt', 'Youth']",['suprised'],"['#15', '#15\nDisneyland\nADVENTURES\n', 'ADVENTURES', 'Disneyland']",UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
UqH8__U020Y,https://i.ytimg.com/vi/UqH8__U020Y/maxresdefault.jpg,"['Advertising', 'Art', 'Audio equipment', 'Baseball cap', 'Beard', 'Broadcasting', 'Cap', 'Display device', 'Electronic instrument', 'Engineering', 'Entertainment', 'Event', 'Extinction', 'Eyewear', 'Facial hair', 'Fish', 'Font', 'Fun', 'Gadget', 'Games', 'Headphones', 'Job', 'Machine', 'Moustache', 'Multimedia', 'Music artist', 'Personal protective equipment', 'T-shirt', 'Tusk', 'Tyrannosaurus']",[],"['%235', '..', 'AFTERMATH', 'ERROR', 'JURASSIC', 'JURASSIC WORLD\nMS\nERROR\nAFTERMATH\n%235\n.. ..\n', 'MS', 'WORLD']",UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
FMEkzCJAa1o,https://i.ytimg.com/vi/FMEkzCJAa1o/maxresdefault.jpg,"['Advertising', 'Beard', 'Christmas tree', 'Event', 'Facial hair', 'Font', 'Fun', 'Games', 'Happy', 'Logo', 'Moustache', 'Poster', 'Signage', 'Smile', 'T-shirt', 'Toy', 'Vertebrate']",['happy'],"['BAC', 'BOXLUNCH', 'C', 'CHARITY!NG', 'FOR', 'Faluroly', 'GET', 'K', 'OME', 'S', 'SHOPPING', 'SHOPPING\nFOR\nCHARITY!NG\nFaluroly n XO\nC ooher\nBOXLUNCH\nGET S OME •GIVE BAC K\n', 'XO', 'n', 'ooher', '•GIVE']",UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_LIKELY,UNLIKELY
DNCTxBCnkVE,https://i.ytimg.com/vi/DNCTxBCnkVE/maxresdefault.jpg,"['Audio equipment', 'Beard', 'Cheek', 'Chest', 'Chin', 'Elbow', 'Eyebrow', 'Eyelash', 'Eyewear', 'Facial hair', 'Forehead', 'Fun', 'Gesture', 'Happy', 'Jaw', 'Joint', 'Moustache', 'Mouth', 'Muscle', 'Neck', 'Shoulder', 'Sign language', 'Sitting', 'Smile', 'T-shirt', 'Thumb', 'Thumbs signal', 'Wrist']",['suprised'],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY
9cg5hiAQNlw,https://i.ytimg.com/vi/9cg5hiAQNlw/maxresdefault.jpg,"['Art', 'Balaclava', 'Event', 'Fictional character', 'Font', 'Hat', 'Mask', 'Moustache', 'Photo caption', 'Sleeve']",['other'],"['Disneyland', 'Hey!', 'Ivoices', 'Jamboree', 'Junkyard', 'Mater', ""Mater riding Mater's\nJunkyard Jamboree at\nDisneyland\nWoah woah woah!\nHey! What are ya\nkTok\ndoin'?!\nIvoices\n"", ""Mater's"", 'What', 'Woah', 'are', 'at', ""doin'?!"", 'kTok', 'riding', 'woah', 'woah!', 'ya']",UNLIKELY,UNLIKELY,UNLIKELY,VERY_LIKELY,UNLIKELY
ygYANL79kXc,https://i.ytimg.com/vi/ygYANL79kXc/maxresdefault.jpg,"['Art', 'Audio equipment', 'Beard', 'Black hair', 'Chest', 'Cool', 'Ear', 'Electronic device', 'Eyebrow', 'Eyelash', 'Eyewear', 'Facial hair', 'Font', 'Forehead', 'Fun', 'Gesture', 'Hairstyle', 'Human', 'Jaw', 'Jewellery', 'Moustache', 'Mouth', 'Music', 'Organ', 'Photo caption', 'Room', 'T-shirt', 'Wrist']","['other', 'other']","['Brian', 'DISNEY', 'Hu', 'alla', 'alla\nDISNEY\nBrian Hu\n']",UNLIKELY,UNLIKELY,POSSIBLE,LIKELY,POSSIBLE
K175xxAWfZU,https://i.ytimg.com/vi/K175xxAWfZU/maxresdefault.jpg,"['Art', 'Beard', 'Event', 'Eyewear', 'Facial hair', 'Font', 'Forehead', 'Fun', 'Gesture', 'Hairstyle', 'Jaw', 'Moustache', 'Mouth', 'Room', 'Smile', 'T-shirt', 'Visual arts']",['happy'],"['201', '3ZUOM', ':e', 'Cartoon', 'D12NEA', 'D12NEA\n201\n3ZUOM\nYHOHA\nCartoon Impressions\nTikTok\n:e brianhullsvoice\n', 'Impressions', 'TikTok', 'YHOHA', 'brianhullsvoice']",UNLIKELY,UNLIKELY,UNLIKELY,VERY_LIKELY,UNLIKELY
NPFxCAcSk_M,https://i.ytimg.com/vi/NPFxCAcSk_M/maxresdefault.jpg,"['Advertising', 'Animated cartoon', 'Animation', 'Art', 'Cartoon', 'Conversation', 'Event', 'Fiction', 'Fictional character', 'Font', 'Fun', 'Games', 'Humour', 'Illustration', 'Logo', 'Poster', 'Watch']",['suprised'],"['A', 'PIXAR', 'PIXAR\nShorts\nA\n', 'Shorts']",UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,POSSIBLE,UNLIKELY
kVcsfJVPtUs,https://i.ytimg.com/vi/kVcsfJVPtUs/maxresdefault.jpg,"['Beard', 'Door', 'Drink', 'Event', 'Eyewear', 'Facial hair', 'Forehead', 'Fun', 'Jaw', 'Moustache', 'Picture frame', 'Room', 'Shelf', 'T-shirt']",['other'],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
5OHNn0Uq7NI,https://i.ytimg.com/vi/5OHNn0Uq7NI/hqdefault.jpg,"['Beard', 'Chair', 'Chin', 'Ear', 'Eyewear', 'Facial hair', 'Font', 'Forehead', 'Fun', 'Gesture', 'Happy', 'Jaw', 'Moustache', 'Mouth', 'Room', 'Smile', 'T-shirt']",['happy'],"['000,-', '000.8', '000.8\n002s\n000,-\n002,\n000,-\n002\n', '002', '002,', '002s']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY
NlDDqzD74g4,https://i.ytimg.com/vi/NlDDqzD74g4/maxresdefault.jpg,"['Art', 'Cartoon', 'Drawing', 'Elbow', 'Fiction', 'Fictional character', 'Finger', 'Font', 'Gesture', 'Graphics', 'Happy', 'Humour', 'Illustration', 'Sign language', 'Symbol', 'Thumb']",['happy'],[],UNLIKELY,VERY_UNLIKELY,LIKELY,UNLIKELY,UNLIKELY
pC0yUO7BN8o,https://i.ytimg.com/vi/pC0yUO7BN8o/maxresdefault.jpg,"['Beard', 'Carmine', 'Cool', 'Event', 'Facial hair', 'Fan', 'Finger', 'Font', 'Fun', 'Games', 'Gesture', 'Hairstyle', 'Headgear', 'Human', 'Logo', 'Moustache', 'People', 'Public event', 'Recreation', 'Selfie', 'Sign language', 'Smile', 'T-shirt', 'Thumb']",['suprised'],"['CARD', 'GIFT', 'OIOOHIOION', 'WINNERS!', 'WINNERS!\nOIOOHIOION\nĐisNEp GIFT CARD\n', 'ĐisNEp']",UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,LIKELY,UNLIKELY
HIc6gfhokbs,https://i.ytimg.com/vi/HIc6gfhokbs/maxresdefault.jpg,"['Advertising', 'Canidae', 'Carnivore', 'Companion dog', 'Dog', 'Dog breed', 'Dog clothes', 'Dog supply', 'Fawn', 'Font', 'Fur', 'Happy', 'Paw', 'Pet supply', 'Photo caption', 'Publication', 'Snout', 'Sporting Group', 'Tail', 'Toy', 'Working animal']",[],"['Dog', 'Harty', 'Harty\nPotter\nPabronum\nDog\nTricks\n', 'Pabronum', 'Potter', 'Tricks']",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,POSSIBLE,VERY_UNLIKELY
